639-3	639-1	639-2B	Scope/Type	Family	native	eng	fra	spa	zho	rus	deu				Retrieved from "http://en.wikipedia.org/wiki/ISO_639" on 2008-04-01
aac			I/L			Ari					
aad			I/L			Amal					
tdx			I/L			Malagasy, Tandroy-Mahafaly					
tdy			I/L			Tadyawan					
tea			I/L			Temiar					
teb			I/E			Tetete		tetete			
ted			I/L			Krumen, Tepo					
tee			I/L			Tepehua, Huehuetla		tepehua de Huehuetla			
tef			I/L			Teressa					
teg			I/L			Teke-Tege					
teh			I/L			Tehuelche		tehuelche			
tei			I/L			Torricelli					
tek			I/L			Teke, Ibali					
tel	te	tel	I/L		తెలుగు	Telugu	télougou	telugú		телугу	Telugu
tem		tem	I/L			Timne	temne				Temnisch
ten			I/E			Tama (Colombia)					
teo			I/L			Teso					
tep			I/E			Tepecano		tepecano			
teq			I/L			Temein					
ter		ter	I/L			Tereno	tereno			терено	
tes			I/L			Tengger					
tet		tet	I/L		Tetun	Tetum	tetum				Tetun
teu			I/L			Soo					
tev			I/L			Teor					
tew			I/L			Tewa (USA)		tewa			
tex			I/L			Tennet					
tey			I/L			Tulishi					
tfi			I/L			Gbe, Tofin					
tfn			I/L			Tanaina					
tfo			I/L			Tefaro					
tfr			I/L			Teribe					
tft			I/L			Ternate					
tga			I/L			Sagalla					
tgb			I/L			Tebilung					
tgc			I/L			Tigak					Tigak
tgd			I/L			Ciwogai					
tge			I/L			Tamang, Eastern Gorkha					
tgf			I/L			Chalikha					
tgg			I/L			Tangga					
tgh			I/L			Tobagonian Creole English					
tgi			I/L			Lawunuia					
tgk	tg	tgk	I/L		тоҷикӣ	Tajik	tadjik	tayiko		таджикский	Tadschikisch
tgl	tl	tgl	I/L		Tagálog	Tagalog	tagalog	tagalo(g)		тагальский	Tagalog
tgo			I/L			Sudest					
tgp			I/L			Tangoa					
tgq			I/L			Tring					
tgr			I/L			Tareng					
tgs			I/L			Nume					
tgt			I/L			Tagbanwa, Central					
tgu			I/L			Tanggu					
tgv			I/E			Tingui-Boto					
tgw			I/L			Senoufo, Tagwana					
tgx			I/L		Tāgizi	Tagish					
tgy			I/E			Togoyo					
tha	th	tha	I/L		ภาษาไทย	Thai	thaï(landais)	tailandés		тайский	Thai(ländisch)
thc			I/L			Tai Hang Tong					
thd			I/L			Thayore					
the			I/L			Tharu, Chitwania					
thf			I/L			Thangmi					
thh			I/L			Tarahumara, Northern					
thi			I/L			Tai Long					
thk			I/L			Tharaka					
thl			I/L			Tharu, Dangaura					
thm			I/L			Aheu					
thp			I/L		Nłeʔkepmxcin	Thompson					
thq			I/L			Tharu, Kochila					
thr			I/L			Tharu, Rana					
ths			I/L			Thakali					
tht			I/L		Tāłtān	Tahltan					
thu			I/L			Thuri					
thv			I/L			Tamahaq, Tahaggart					
thw			I/L			Thudam					
thx			I/L			The					
thy			I/L			Tha					
thz			I/L			Tamajeq, Tayart					
tia			I/L			Tamazight, Tidikelt					
tic			I/L			Tira					
tid			I/L			Tidong					
tie			I/L			Tingal					
tif			I/L			Tifal					
tig		tig	I/L		Tigré	Tigre	tigré	tigré		тигре	
tih			I/L			Timugon Murut					Timugon Murut
tii			I/L			Tiene					
tij			I/L			Tilung					
tik			I/L			Tikar					
til			I/E			Tillamook					
tim			I/L			Timbe					
tin			I/L			Tindi	tindi	tindi			
tio			I/L			Teop				теоп	Teop
tip			I/L			Trimuris					
tiq			I/L			Tiéfo					
tir	ti	tir	I/L		ትግርኛ	Tigrinya	tigrigna	tigriña		тигринья	Tigrinja
tis			I/L			Itneg, Masadiit					
tit			I/L			Tinigua		tinigua			
tiu			I/L			Itneg, Adasen					
tiv		tiv	I/L			Tiv	tiv			тиви	
tiw			I/L			Tiwi		tiwi			
tix			I/L			Tiwa, Southern					
tiy			I/L			Tiruray					
tiz			I/L			Tai Hongjin					
tja			I/L			Tajuasohn					
tjg			I/L			Tunjung					Tunjung
tji			I/L			Tujia, Northern					
tjm			I/E			Timucua					
tjn			I/E			Tonjon					
tjo			I/L			Tamazight, Temacine					
tjs			I/L			Tujia, Southern					
tju			I/E			Tjurruru					
tka			I/E			Truká					
tkb			I/L			Buksa					
tkd			I/L			Tukudede					
tke			I/L			Takwane					
tkf			I/E			Tukumanféd		tukumanféd			
tkk			I/L			Takpa					
tkl		tkl	I/L			Tokelau	tokelau(an)			токелау	Tokelauanisch
tkm			I/E			Takelma		takelma			
tkn			I/L			Toku-No-Shima					
tkp			I/L			Tikopia					Tikopia
tkq			I/L			Tee					
tkr			I/L			Tsakhur	tsakhour	tsakhur		цахурский	
tks			I/L			Takestani					
tkt			I/L			Tharu, Kathoriya					
tkw			I/L			Teanu					Teanu
tkx			I/L			Tangko					
tkz			I/L			Takua					
tla			I/L			Tepehuan, Southwestern					
tlb			I/L			Tobelo					
tlc			I/L			Totonac, Yecuatla					
tld			I/L			Talaud					
tle			I/L			Talai					
tlf			I/L			Telefol					
tlg			I/L			Tofanma					
tlh		tlh	I/C		TlhIngan Hol	Klingon; tlhIngan-Hol	klingon	klingon			Klingonisch
tli		tli	I/L		Lingít	Tlingit	tlingit	tlingit		тлингит	Tlingit
tlj			I/L			Talinga-Bwisi					
tlk			I/L			Taloki					
tll			I/L			Tetela				тетела	
tlm			I/L			Tolomako					
tln			I/L			Talondo'					
tlo			I/L			Talodi					
tlp			I/L			Totonac, Filomena Mata-Coahuitlán					
tlq			I/L			Tai Loi					
tlr			I/L			Talise					
tls			I/L			Tambotalo					
tlt			I/L			Teluti					
tlu			I/L			Tulehu					
tlv			I/L			Taliabu					
tlw			I/L			Wemale, South					
tlx			I/L			Khehek					Levei
tly			I/L		толышә	Talysh	talysh	talish		талышский	
tlz			I/L			Toala'					
tma			I/L			Tama (Chad)					
tmb			I/L			Katbol					
tmc			I/L			Tumak					
tmd			I/L			Haruai					
tme			I/L			Tremembé					
tmf			I/L			Toba-Maskoy					
tmg			I/E			Ternateño					
tmh		tmh	M/L			Tamashek	tamacheq			тамашек	
tmi			I/L			Tutuba					
tmj			I/L			Samarokena					
tmk			I/L			Tamang, Northwestern					
tml			I/L			Citak, Tamnim					
tmm			I/L			Tai Thanh					
tmn			I/L			Taman (Indonesia)					
tmo			I/L			Temoq					
tmp			I/L			Tai Mène					
tmq			I/L			Tumleo					
tmr			I/A			Aramaic, Talmudic					
tms			I/L			Tima					
tmt			I/L			Tasmate					
tmu			I/L			Iau					
tmv			I/L			Tembo (Motembo)					
tmw			I/L			Temuan					
tmx			I/L			Tomyang					
tmy			I/L			Tami					
tmz			I/E			Tamanaku		tamanaku			
tna			I/L			Tacana					
tnb			I/L			Tunebo, Western					
tnc			I/L			Tanimuca-Retuarã		tanimuca-retuarã			
tnd			I/L			Tunebo, Angosturas					
tne			I/L			Kallahan, Tinoc					
tnf			I/L			Tangshewi					
tng			I/L			Tobanga					
tnh			I/L			Maiani					
tni			I/L			Tandia					
tnj			I/L			Tanjong					
tnk			I/L			Kwamera					
tnl			I/L			Lenakel				ленакель	Lenakel
tnm			I/L			Tabla					
tnn			I/L			Tanna, North					
tno			I/L			Toromono					
tnp			I/L			Whitesands					
tnq			I/E			Taino					
tnr			I/L			Budik					
tns			I/L			Tenis					
tnt			I/L			Tontemboan				тонтембоан	Tontemboanisch
tnu			I/L			Tay Khang					
tnv			I/L			Tangchangya					
tnw			I/L			Tonsawang					
tnx			I/L			Tanema					
tny			I/L			Tongwe				тонгве	
tnz			I/L			Tonga (Thailand)					
tob			I/L			Toba					
toc			I/L			Totonac, Coyutla					
tod			I/L			Toma					
toe			I/E			Tomedes					
tof			I/L			Gizrra					
tog		tog	I/L		ChiTonga	Tonga (Nyasa)	tonga (Nyasa)			тонга (Ньяса)	
toh			I/L			Gitonga					
toi			I/L			Tonga (Zambia)					
toj			I/L			Tojolabal					
tol			I/L			Tolowa	tolowa				
tom			I/L			Tombulu					
ton	to	ton	I/L		Faka-Tonga	Tonga (Tonga Islands)	tongan (Îles Tonga)	tongano		тонга (Тонга исландский)	Tongaisch
too			I/L			Totonac, Xicotepec De Juárez					
top			I/L			Totonac, Papantla		totonaco de Papantla			
toq			I/L			Toposa					
tor			I/L			Banda, Togbo-Vara					
tos			I/L			Totonac, Highland					
tot			I/L			Totonac, Patla-Chicontla					
tou			I/L			Tho					
tov			I/L			Taromi, Upper					
tow			I/L			Jemez					
tox			I/L			Tobian					Tobianisch
toy			I/L			Topoiyo					
toz			I/L			To					
tpa			I/L			Taupota					
tpc			I/L			Tlapanec, Azoyú					
tpe			I/L			Tippera					
tpg			I/L			Kula					
tpi		tpi	I/L		Tok Pisin	Tok Pisin	tok pisin			ток-писин	Tok Pisin
tpj			I/L			Tapieté		tapieté			
tpk			I/E			Tupinikin		tupinikin			
tpl			I/L			Tlapanec, Tlacoapa					
tpm			I/L			Tampulma					
tpn			I/E		Abáñe'enga	Tupinambá		tupinambá			Tupinambá
tpo			I/L			Tai Pao					
tpp			I/L			Tepehua, Pisaflores		tepehua de Pisaflores			
tpq			I/L			Tukpa					
tpr			I/L			Tuparí		tuparí			
tpt			I/L			Tepehua, Tlachichilco		tepehua de Tlachichilco			
tpu			I/L			Tampuan					
tpv			I/L			Tanapag					
tpw			I/E			Tupí	tupi	tupí			Tupí
tpx			I/L			Tlapanec, Acatepec					
tpy			I/L			Trumaí					
tpz			I/L			Tinputz					
tqb			I/L			Tembé		tembé			
tql			I/L			Lehali					
tqm			I/L			Turumsa					
tqn			I/L			Tenino					
tqo			I/L			Toaripi					
tqp			I/L			Tomoip					
tqq			I/L			Tunni					
tqr			I/E			Torona					
tqt			I/L			Totonac, Ozumatlán					
tqu			I/L			Touo					
tqw			I/E			Tonkawa					
tra			I/L			Tirahi					
trb			I/L			Terebu					
trc			I/L			Triqui, Copala					
trd			I/L			Turi					
tre			I/L			Tarangan, East					
trf			I/L			Trinidadian Creole English					
trg			I/L			Lishán Didán					
trh			I/L			Turaka					
tri			I/L			Trió					
trj			I/L			Toram					
trl			I/L			Traveller Scottish					
trm			I/L			Tregami					
trn			I/L			Trinitario					
tro			I/L			Naga, Tarao					
trp			I/L			Kok Borok					
trq			I/L			Triqui, San Martín Itunyoso					
trr			I/L			Taushiro					
trs			I/L			Triqui, Chicahuaxtla					
trt			I/L			Tunggare					
tru			I/L			Turoyo					
trv			I/L			Taroko					Taroko
trw			I/L			Torwali					
trx			I/L			Tringgus					
try			I/E			Turung					
trz			I/L			Torá		toraz			
tsa			I/L			Tsaangi				тсаанги	
tsb			I/L			Tsamai					
tsc			I/L			Tswa					
tsd			I/L			Tsakonian					
tse			I/L			Tunisian Sign Language					
tsf			I/L			Tamang, Southwestern					
tsg			I/L			Tausug					
tsh			I/L			Tsuvan					
tsi		tsi	I/L		Sm’algyax̣	Tsimshian	tsimshian	tsimshian		цимшиан	Tsimshian
tsj			I/L			Tshangla	tshangla				
tsk			I/L			Tseku					
tsl			I/L			Ts'ün-Lao					
tsm			I/L			Turkish Sign Language					
tsn	tn	tsn	I/L		Setswana	Tswana	tswana	setsuana		тсвана	Tsuana
tso	ts	tso	I/L		Xitsonga	Tsonga	tsonga	tsonga		тсонга	Tsongaisch
tsp			I/L			Toussian, Northern					
tsq			I/L			Thai Sign Language					
tsr			I/L			Akei					
tss			I/L			Taiwan Sign Language					
tsu			I/L			Tsou					Tsou
tsv			I/L			Tsogo				тсого	
tsw			I/L			Tsishingini					
tsx			I/L			Mubami					
tsz			I/L			Purepecha					
tta			I/E			Tutelo	tutelo	tutelo			
ttb			I/L			Gaa					
ttc			I/L			Tektiteko					
ttd			I/L			Tauade					
tte			I/L			Bwanabwana					
ttf			I/L			Tuotomb					
ttg			I/L			Tutong 2					
tth			I/L			Ta'oih, Upper					
tti			I/L			Tobati					
ttj			I/L			Tooro					
ttk			I/L			Totoro					
ttl			I/L			Totela					
ttm			I/L			Tutchone, Northern					
ttn			I/L			Towei					
tto			I/L			Ta'oih, Lower					
ttp			I/L			Tombelala					
ttq			I/L		تَمَاجِقْ	Tamajaq, Tawallammat					
ttr			I/L			Tera					
tts			I/L		ภาษาอีสาน	Thai, Northeastern					
ttt			I/L		Tati , тати	Tat, Muslim	tat				
ttu			I/L			Torau					
ttv			I/L			Titan					
ttw			I/L			Kenyah, Tutoh					
ttx			I/L			Tutong 1					
tty			I/L			Sikaritai					
ttz			I/L			Tsum					
tua			I/L			Wiarumus					
tub			I/L			Tübatulabal					
tuc			I/L			Mutu					
tud			I/E			Tuxá					
tue			I/L			Tuyuca		tuyuka			
tuf			I/L			Tunebo, Central					
tug			I/L			Tunia					
tuh			I/L			Taulil					
tui			I/L			Tupuri					
tuj			I/L			Tugutil					
tuk	tk	tuk	I/L		Түркмен	Turkmen	turkmène	turcomano		туркменский	Turkmenisch
tul			I/L			Tula					
tum		tum	I/L		ChiTumbuka	Tumbuka	tumbuka			тумбука	Tumbuka
tun			I/E			Tunica	tunica				
tuo			I/L			Tucano		tucano			
tuq			I/L			Tedaga					
tur	tr	tur	I/L		Türkçe	Turkish	turc	turco		турецкий	Türkisch
tus			I/L		Skarù∙rę’	Tuscarora	tuscarora	tuscarora			
tut		tut	I/C			Altaic languages					
tuu			I/L			Tututni					
tuv			I/L		Ng'aturk(w)ana	Turkana	turkana				
tux			I/E			Tuxináwa	tuxináwa				
tuy			I/L			Tugen, North					
tuz			I/L			Turka					
tva			I/L			Vaghua					Vaghua
tvd			I/L			Tsuvadi					
tve			I/L			Te'un					
tvk			I/L			Ambrym, Southeast					Südost-Ambrym
tvl		tvl	I/L		'gana Tuvalu	Tuvalu	tuvalu			тувалу	Tuvaluanisch
tvm			I/L			Tela-Masbuar				тэла-масбуар	Tela-Masbuar
tvn			I/L			Tavoyan					
tvo			I/L			Tidore					
tvs			I/L			Taveta					
tvt			I/L			Naga, Tutsa					
tvw			I/L			Sedoa					
tvy			I/E			Pidgin, Timor					
twa			I/E			Twana					
twb			I/L			Tawbuid, Western					
twc			I/E			Teshenawa					
twd			I/L			Twents					
twe			I/L			Tewa (Indonesia)					
twf			I/L			Tiwa, Northern					
twg			I/L			Tereweng					
twh			I/L			Tai Dón					
twi	tw	twi	I/L		Twi	Twi	twi	twi		тви	Twi
twl			I/L			Tawara					
twn			I/L			Twendi					
two			I/L			Tswapong					
twp			I/L			Ere					
twq			I/L			Tasawaq					
twr			I/L			Tarahumara, Southwestern					
twt			I/E			Turiwára		turiwára			
twu			I/L			Termanu					Termanu
tww			I/L			Tuwari					
twx			I/L			Tewe					
twy			I/L			Tawoyan					
txa			I/L			Tombonuwo					
txb			I/A			Tokharian B	tokharien B				
txc			I/E			Tsetsaut					
txe			I/L			Totoli					
txg			I/A			Tangut					
txh			I/A			Thracian					
txi			I/L			Ikpeng		ikpeng			
txm			I/L			Tomini					
txn			I/L			Tarangan, West					
txo			I/L			Toto					
txq			I/L			Tii					
txr			I/A			Tartessian					
txs			I/L			Tonsea					
txt			I/L			Citak					
txu			I/L			Kayapó	kayapó				
txx			I/L			Tatana					
txy			I/L			Malagasy, Tanosy					
tya			I/L			Tauya					
tye			I/L			Kyenga					
tyh			I/L			O'du					
tyi			I/L			Teke-Tsaayi					
tyj			I/L			Tai Do					
tyl			I/L			Thu Lao					
tyn			I/L			Kombai					
typ			I/L			Thaypan					
tyr			I/L			Tai Daeng					
tys			I/L			Tày Sa Pa					
tyt			I/L			Tày Tac					
tyu			I/L			Kua					
tyv		tyv	I/L		Тыва	Tuvinian	touva			тувинский	Tuwinisch
tyx			I/L			Teke-Tyee					
tyz			I/L			Tày					
tza			I/L			Tanzanian Sign Language					
tzb			I/L			Tzeltal, Bachajón					
tzc			I/L			Tzotzil, Chamula				чамула тцотциль	Chamula-Tzotzil
tze			I/L			Tzotzil, Chenalhó					
tzh			I/L			Tzeltal, Oxchuc					
tzj			I/L			Tzutujil, Eastern					
tzm			I/L		ⵜⵎⴰⵣⵉⵖⵜ	Tamazight, Central Atlas					
tzn			I/L			Tugun				тугун	Tugun
tzo			I/L			Tzotzil, Venustiano Carranza					
tzs			I/L			Tzotzil, San Andrés Larrainzar					
tzt			I/L			Tzutujil, Western					
tzu			I/L			Tzotzil, Huixtán					
tzx			I/L			Tabriak					
tzz			I/L			Tzotzil, Zinacantán		tzotzil zinacanteco			
uam			I/E			Uamué					
uan			I/L			Kuan					
uar			I/L			Tairuma					
uba			I/L			Ubang					
ubi			I/L			Ubi					
ubm			I/L			Kenyah, Upper Baram					Ober-Baram-Kenyah
ubr			I/L			Ubir					Ubir
ubu			I/L			Umbu-Ungu					
uby			I/E		atʷaχəbza	Ubykh	oubykh	ubijé		убыхский	
uda			I/L			Uda					
ude			I/L			Udihe					
udi			I/L		удин	Udi	oudi	udi			
udj			I/L			Ujir					Ujir
udl			I/L			Wuzlam					
udm		udm	I/L		удмурт	Udmurt	oudmourte	udmurto		удмуртский	Udmurtisch
udu			I/L			Uduk					
ues			I/L			Kioko					
ufi			I/L			Ufim					
uga		uga	I/A			Ugaritic	ougaritique	ugarítico		угаритский	Ugaritisch
ugb			I/L			Kuku-Ugbanh					
uge			I/L			Ughele					
ugn			I/L			Ugandan Sign Language					Ugandische Zeichensprache
ugo			I/L			Ugong					
ugy			I/L			Uruguayan Sign Language					
uha			I/L			Uhami					
uhn			I/L			Damal					
uig	ug	uig	I/L		ئۇيغۇرچە	Uighur	ouïgour	uigur		уйгурский	Uigurisch
uis			I/L			Uisai					
uiv			I/L			Iyive					
uji			I/L			Tanjijili					
uka			I/L			Kaburi					
ukg			I/L			Ukuriguma					
ukh			I/L			Ukhwejo					
ukl			I/L			Ukrainian Sign Language					Ukrainische Zeichensprache
ukp			I/L			Ukpe-Bayobiri					
ukq			I/L			Ukwa					
ukr	uk	ukr	I/L		українська	Ukrainian	ukrainien	ucrani(an)o		украинский	Ukrainisch
uks			I/L			Urubú-Kaapor Sign Language					
uku			I/L			Ukue					
ukw			I/L			Ukwuani-Aboh-Ndoni					
ula			I/L			Fungwa					
ulb			I/L			Ulukwumi					
ulc			I/L			Ulch				ульчский	
ulf			I/L			Usku					
uli			I/L			Ulithian	ulithian				
ulk			I/L			Meriam					
ull			I/L			Ullatan					
ulm			I/L			Ulumanda'					
uln			I/L			Unserdeutsch	unserdeutsch				Unserdeutsch
uma			I/L			Umatilla					
umb		umb	I/L			Umbundu	umbundu			умбунду	
umc			I/A			Marrucinian					
umd			I/L			Umbindhamu					
umg			I/L			Umbuygamu					
umi			I/L			Ukit					
umm			I/L			Umon					
umo			I/E			Umotína					
ump			I/L			Umpila					
umr			I/L			Umbugarla					
ums			I/L			Pendau					
umu			I/L			Munsee					
una			I/L			Watut, North					
und		und	O/S	*		Undetermined	indéterminée	indeterminada		неидентифицированный	
une			I/L			Uneme					
ung			I/L			Ngarinyin					
unk			I/L			Enawené-Nawé					
unm			I/E			Unami					
unp			I/L			Worora					
unz			I/L			Kaili, Unde					
uok			I/L			Uokha					
upi			I/L			Umeda					
upv			I/L			Uripiv-Wala-Rano-Atchin					
ura			I/L			Urarina					
urb			I/L			Urubú-Kaapor		urubú-kaapor			
urc			I/L			Urningangg					
urd	ur	urd	I/L		اردو	Urdu	ourdou	urdu		урду	Urdu
ure			I/L			Uru					
urf			I/L			Uradhi					
urg			I/L			Urigina					
urh			I/L			Urhobo					
uri			I/L			Urim					
urk			I/L			Urak Lawoi'					
url			I/L			Urali					
urm			I/L			Urapmin					
urn			I/L			Uruangnirin					
uro			I/L			Ura (Papua New Guinea)					
urp			I/L			Uru-Pa-In					
urr			I/L			Lehalurup					
urt			I/L			Urat					
uru			I/E			Urumi					
urv			I/E			Uruava					
urw			I/L			Sop					
urx			I/L			Urimo					
ury			I/L			Orya					
urz			I/L			Uru-Eu-Wau-Wau		uru-eu-wau-wau			
usa			I/L			Usarufa					
ush			I/L			Ushojo					
usi			I/L			Usui					
usk			I/L			Usaghade					
usp			I/L			Uspanteco					
usu			I/L			Uya					
uta			I/L			Otank					
ute			I/L			Ute-Southern Paiute	ute				
utp			I/L			Amba (Solomon Islands)					
utr			I/L			Etulo					
utu			I/L			Utu					
uum			I/L		Урум	Urum					
uun			I/E			Kulon-Pazeh				кулон-пазе	Kulon-Pazeh
uur			I/L			Ura (Vanuatu)					
uuu			I/L			U					
uve			I/L			Uvean, West					
uvh			I/L			Uri					
uvl			I/L			Lote					
uwa			I/L			Kuku-Uwanh					
uya			I/L			Doko-Uyanga					
uzb	uz	uzb	M/L		Ўзбек	Uzbek	ou(s)zbek	uzbeco		узбекский	Usbekisch
uzn			I/L			Uzbek, Northern					
uzs			I/L			Uzbek, Southern					
vaa			I/L			Vaagri Booli					
vae			I/L			Vale					
vaf			I/L			Vafsi					
vag			I/L			Vagla					
vah			I/L			Varhadi-Nagpuri					
vai		vai	I/L			Vai	vaï			ваи	Vai
vaj			I/L			Vasekela Bushman					
val			I/L			Vehes					
vam			I/L			Vanimo					
van			I/L			Valman					
vao			I/L			Vao					
vap			I/L			Vaiphei		vaiphei			
var			I/L			Huarijio					
vas			I/L			Vasavi					
vau			I/L			Vanuma					
vav			I/L			Varli					
vay			I/L			Wayu					
vbb			I/L			Babar, Southeast					Südost-Babar
vec			I/L		Vèneto	Venetian	vénète	veneciano		венецианский	Veneziansch
ved			I/L			Veddah					
vel			I/L			Veluws					
vem			I/L			Vemgo-Mabas					
ven	ve	ven	I/L		Tshivenḓa	Venda	venda	venda		венда	Tshivenda
veo			I/E			Ventureño					
vep			I/L		Vepsä	Veps	vepse	vepsio		вепсский	Wepsisch
ver			I/L			Mom Jango					
vgr			I/L			Vaghri					
vic			I/L			Virgin Islands Creole English					
vid			I/L			Vidunda					
vie	vi	vie	I/L	Austro-Asiatic	tiếng Việt	Vietnamese	vietnamien	vietnamita	越南语	вьетнамский	Vietnamesisch
vif			I/L			Vili					
vig			I/L			Viemo					
vil			I/L			Vilela					
vin			I/L			Vinza					
vis			I/L			Vishavan					
vit			I/L			Viti					
viv			I/L			Iduna					
vka			I/E			Kariyarra					
vki			I/L			Ija-Zuba					
vkj			I/L			Kujarge					
vkk			I/L			Kaur					
vkl			I/L			Kulisusu					
vkm			I/E			Kamakan					
vko			I/L			Kodeoha					
vkp			I/L			Korlai Creole Portuguese					
vkt			I/L			Malay, Tenggarong Kutai					
vku			I/L			Kurrama					
vky			I/L			Kayu Agung					
vlp			I/L			Valpei					
vlr			I/L			Vatrata					
vls			I/L			Vlaams	flamand	flamenco			Flämisch
vma			I/L			Martuyhunira					
vmb			I/L			Mbabaram					
vmc			I/L			Mixtec, Juxtlahuaca					
vmd			I/L			Koraga, Mudu					
vme			I/L			Masela, East				(вост.) масела	Ost-Masela
vmf			I/L			Mainfränkisch					
vmg			I/L			Minigir					
vmh			I/L			Maraghei					
vmi			I/L			Miwa					
vmj			I/L			Mixtec, Ixtayutla					
vmk			I/L			Makhuwa-Shirima					
vml			I/E			Malgana					
vmm			I/L			Mixtec, Mitlatongo					
vmo			I/L			Muko-Muko					
vmp			I/L			Mazatec, Soyaltepec					
vmq			I/L			Mixtec, Soyaltepec					
vmr			I/L			Marenje					
vms			I/E			Moksela					
vmu			I/L			Muluridyi					
vmv			I/E			Maidu, Valley					
vmw			I/L			Makhuwa					
vmx			I/L			Mixtec, Tamazola					
vmy			I/L			Mazatec, Ayautla					
vmz			I/L			Mazatec, Mazatlán					
vnk			I/E			Vano					
vnm			I/L			Vinmavis					
vnp			I/L			Vunapu					
vol	vo	vol	I/C		Volapük	Volapük	volapük	volapük		волапюк	Volapük
vor			I/L		Võro	Voro					Võro
vot		vot	I/L		Vaďďa	Votic	vote	votio		водский	Wotisch
vrs			I/L			Varisi					Varisi
vrt			I/L			Burmbar					
vsi			I/L			Moldova Sign Language					Moldavische Zeichensprache
vsl			I/L			Venezuelan Sign Language					Venezuelanische Zeichensprache
vum			I/L			Vumbu					
vun			I/L			Vunjo					
vut			I/L			Vute					
waa			I/L			Walla Walla					
wab			I/L			Wab					
wac			I/L			Wasco-Wishram					
wad			I/L			Wandamen					Wandamen
wae			I/L			Walser					
waf			I/E			Wakoná					
wag			I/L			Wa'ema					
wah			I/L			Watubela	watubela				Watubela
wai			I/L			Wares					
waj			I/L			Waffa					
wal		wal	I/L			Walamo	walamo			воламо	
wam			I/E			Wampanoag					
wan			I/L			Wan					
wao			I/E			Wappo					
wap			I/L			Wapishana					
waq			I/L			Wageman					
war		war	I/L		Winaray	Waray (Philippines)	waray			варай	Waray-Waray
was		was	I/L			Washo	washo	washo		вашо	Washoe
wat			I/L			Kaninuwa					
wau			I/L			Waurá					
wav			I/L			Waka					
waw			I/L			Waiwai	waiwai				
wax			I/L			Watam					
way			I/L			Wayana	wayana				
waz			I/L			Wampur					
wba			I/L			Warao					
wbb			I/L			Wabo					
wbe			I/L			Waritai					
wbf			I/L			Wara					
wbh			I/L			Wanda					
wbi			I/L			Wanji					
wbj			I/L			Alagwa					
wbk			I/L			Waigali					
wbl			I/L			Wakhi					
wbm			I/L			Wa					
wbp			I/L			Warlpiri					
wbq			I/L			Waddar					
wbr			I/L			Wagdi					
wbt			I/L			Wanman					
wbv			I/L			Wajarri					
wbw			I/L			Woi					
wca			I/L			Yanomámi					
wci			I/L			Gbe, Waci					
wdd			I/L			Wandji					
wdg			I/L			Wadaginam					
wdj			I/L			Wadjiginy					
wdu			I/L			Wadjigu					
wea			I/L			Wewaw					
wec			I/L			Wè Western					
wed			I/L			Wedau					
weh			I/L			Weh					
wei			I/L			Were					
wem			I/L			Gbe, Weme					
weo			I/L			Wemale, North					
wep			I/L			Westphalien					
wer			I/L			Weri					
wes			I/L			Pidgin, Cameroon					
wet			I/L			Perai					
weu			I/L			Welaung					
wew			I/L			Wejewa					Wejewa
wfg			I/L			Yafi					
wga			I/L			Wagaya					
wgg			I/L			Wangganguru					
wgi			I/L			Wahgi					
wgo			I/L			Waigeo					
wgw			I/L			Wagawaga					
wgy			I/L			Warrgamay					
wha			I/L			Manusela					
whg			I/L			Wahgi, North					
whk			I/L			Kenyah, Wahau					
whu			I/L			Kayan, Wahau					
wib			I/L			Toussian, Southern					
wic			I/L			Wichita	wichita	wichita			
wie			I/L			Wik-Epa					
wif			I/L			Wik-Keyangan					
wig			I/L			Wik-Ngathana					
wih			I/L			Wik-Me'anha					
wii			I/L			Wiaki					
wij			I/L			Wik-Iiyanh					
wik			I/L			Wikalkan					
wil			I/L			Wilawila					
wim			I/L			Wik-Mungkan					
win			I/L			Ho-Chunk					
wir			I/E			Wiraféd	wiraféd				
wit			I/L			Wintu					
wiu			I/L			Wiru					
wiv			I/L			Muduapa					Muduapa
wiw			I/L			Wirangu					
wiy			I/E		Wiyot	Wiyot	wiyot	wiyot			
wja			I/L			Waja					
wji			I/L			Warji					
wka			I/E			Kw'adza					
wkd			I/L			Wakde					
wkw			I/L			Wakawaka					
wla			I/L			Walio					
wlc			I/L			Comorian, Mwali					
wlg			I/L			Kunbarlang					
wli			I/L			Waioli					
wlk			I/E			Wailaki					
wll			I/L			Wali (Sudan)					
wlm			I/H			Welsh, Middle					
wln	wa	wln	I/L		Walon	Walloon	wallon			валлонский	Wallonisch
wlo			I/L			Wolio					Wolio
wlr			I/L			Wailapa					
wls			I/L			Wallisian					
wlu			I/E			Wuliwuli					
wlv			I/L			Wichí Lhamtés Vejoz					
wlw			I/L			Walak					
wlx			I/L			Wali (Ghana)					
wly			I/E			Waling					
wma			I/E			Mawa (Nigeria)					
wmb			I/L			Wambaya					
wmc			I/L			Wamas					
wme			I/L			Wambule					
wmh			I/L			Waima'a					
wmi			I/L			Wamin					
wmm			I/L			Maiwa (Indonesia)					
wmn			I/E			Waamwang					
wmo			I/L			Wom (Papua New Guinea)					
wms			I/L			Wambon					
wmt			I/L			Walmajarri					
wmw			I/L			Mwani					
wnb			I/L			Wanambre					
wnc			I/L			Wantoat					
wnd			I/E			Wandarang					
wne			I/L			Waneci					
